"pais","iso3","anio","indicador","codigo_indicador","tipo","modelo","valor","unidad","cobertura_institucional","fuente","nota"
"Colombia","COL",1994,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,6.7839,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",1995,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,6.8442,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",1996,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,6.9082,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",1997,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,6.9811,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",1998,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,7.0619,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",1999,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,7.1453,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2000,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,7.2279,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2001,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,7.3104,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2002,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,7.3958,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2003,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,7.4909,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2004,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,7.5988,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2005,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,7.7201,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2006,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,7.8721,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2007,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.0586,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2008,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.2755,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2009,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.512,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2010,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.7586,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2011,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,9.0303,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2012,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,9.3321,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2013,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,9.6533,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2014,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,10.0103,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2015,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,10.3933,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2016,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,10.7555,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2017,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,11.0838,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2018,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,11.4021,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2019,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,11.753,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2020,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,12.1139,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2021,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,12.4501,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2022,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,12.8591,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2023,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,13.3884,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2024,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,13.9793,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2025,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,14.6119,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2026,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,15.2779,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2027,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,15.9698,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2028,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,16.6796,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2029,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,17.4011,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2030,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,18.1277,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2031,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,18.8532,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2032,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,19.5663,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2033,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,20.2537,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2034,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,20.9096,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2035,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,21.5371,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2036,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,22.1404,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2037,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,22.7247,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2038,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,23.2995,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2039,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,23.8729,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2040,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,24.4565,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2041,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,25.0634,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2042,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,25.6965,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2043,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,26.3447,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2044,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,27.0115,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2045,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,27.7157,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2046,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,28.4621,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2047,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,29.251,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2048,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,30.0712,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2049,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,30.9002,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Colombia","COL",2050,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,31.7336,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1990,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,7.5776,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1991,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,7.7254,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1992,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,7.8717,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1993,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.0125,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1994,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.1403,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1995,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.2564,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1996,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.365,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1997,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.4674,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1998,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.5699,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",1999,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.6784,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2000,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.7975,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2001,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,8.9341,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2002,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,9.0929,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2003,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,9.2687,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2004,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,9.4549,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2005,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,9.6523,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2006,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,9.8642,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2007,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,10.0909,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2008,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,10.332,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2009,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,10.5914,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2010,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,10.8738,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2011,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,11.1876,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2012,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,11.5342,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2013,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,11.9149,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2014,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,12.3224,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2015,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,12.7475,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2016,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,13.1894,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2017,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,13.6546,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2018,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,14.1579,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2019,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,14.6956,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2020,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,15.2447,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2021,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,15.7841,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2022,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,16.3459,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2023,"Razón de dependencia senil (%)","WPP_RDSEN","Observado",NA,16.9961,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2024,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,17.7239,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2025,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,18.4973,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2026,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,19.304,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2027,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,20.1237,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2028,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,20.9581,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2029,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,21.7921,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2030,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,22.6083,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
"Costa Rica","CRI",2031,"Razón de dependencia senil (%)","WPP_RDSEN","Proyección de la fuente",NA,23.4069,"%","Nacional","UN World Population Prospects 2024, revisión mediana",NA
